Número;Modelo;Série;CFOP;Emissão;Cliente;Valor;Status;Mensagem retorno;Chave NF-e;Impresso;Carta correção;
098886;99;RP1;5933;27/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098885;99;RP1;5933;27/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098884;99;RP1;5933;27/11/2025;consumidor final;235,00;Normal;;;Não;Não;
098883;99;RP1;5933;27/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098882;99;RP1;5933;27/11/2025;consumidor final;200,00;Normal;;;Não;Não;
098881;99;RP1;5933;27/11/2025;consumidor final;195,00;Normal;;;Não;Não;
098880;99;RP1;5933;27/11/2025;consumidor final;119,00;Normal;;;Não;Não;
098879;99;RP1;5933;27/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098878;99;RP1;5933;27/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098877;99;RP1;5933;27/11/2025;consumidor final;625,00;Normal;;;Não;Não;
098876;99;RP1;5933;27/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098875;99;RP1;5933;27/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098874;99;RP1;5933;27/11/2025;consumidor final;210,00;Normal;;;Não;Não;
098873;99;RP1;5933;27/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098872;99;RP1;5933;27/11/2025;consumidor final;255,00;Normal;;;Não;Não;
098871;99;RP1;5933;27/11/2025;consumidor final;180,00;Normal;;;Não;Não;
098870;99;RP1;5933;27/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098869;99;RP1;5933;27/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098868;99;RP1;5933;27/11/2025;consumidor final;155,00;Normal;;;Não;Não;
098867;99;RP1;5933;27/11/2025;consumidor final;200,00;Normal;;;Não;Não;
098866;99;RP1;5933;27/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098865;99;RP1;5933;27/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098864;99;RP1;5933;27/11/2025;consumidor final;1.395,00;Normal;Série do RPS inválida.;;Não;Não;
098863;99;RP1;5933;27/11/2025;consumidor final;315,00;Normal;Série do RPS inválida.;;Não;Não;
098862;99;RP1;5933;27/11/2025;consumidor final;230,00;Normal;Série do RPS inválida.;;Não;Não;
098861;99;RP1;5933;27/11/2025;consumidor final;420,00;Normal;Série do RPS inválida.;;Não;Não;
098860;99;RP1;5933;27/11/2025;consumidor final;420,00;Normal;Série do RPS inválida.;;Não;Não;
098859;99;RP1;5933;27/11/2025;consumidor final;420,00;Normal;Série do RPS inválida.;;Não;Não;
098858;99;RP1;5933;27/11/2025;consumidor final;195,00;Normal;Série do RPS inválida.;;Não;Não;
098857;99;RP1;5933;27/11/2025;consumidor final;195,00;Normal;Série do RPS inválida.;;Não;Não;
098856;99;RP1;5933;27/11/2025;consumidor final;300,00;Normal;Série do RPS inválida.;;Não;Não;
098855;99;RP1;5933;27/11/2025;consumidor final;165,00;Normal;Série do RPS inválida.;;Não;Não;
098854;99;RP1;5933;27/11/2025;consumidor final;330,00;Normal;Série do RPS inválida.;;Não;Não;
098853;99;RP1;5933;27/11/2025;consumidor final;165,00;Normal;Série do RPS inválida.;;Não;Não;
098852;99;RP1;5933;27/11/2025;consumidor final;165,00;Normal;Série do RPS inválida.;;Não;Não;
098851;99;RP1;5933;27/11/2025;consumidor final;130,00;Normal;Série do RPS inválida.;;Não;Não;
098850;99;RP1;5933;27/11/2025;consumidor final;195,00;Normal;Série do RPS inválida.;;Não;Não;
098849;99;RP1;5933;27/11/2025;consumidor final;130,00;Normal;Série do RPS inválida.;;Não;Não;
098848;99;RP1;5933;27/11/2025;consumidor final;210,00;Normal;Série do RPS inválida.;;Não;Não;
098847;99;RP1;5933;27/11/2025;consumidor final;255,00;Normal;Série do RPS inválida.;;Não;Não;
098846;99;RP1;5933;27/11/2025;consumidor final;230,00;Normal;Série do RPS inválida.;;Não;Não;
098845;99;RP1;5933;27/11/2025;consumidor final;545,00;Normal;Série do RPS inválida.;;Não;Não;
098844;99;RP1;5933;27/11/2025;consumidor final;230,00;Normal;Série do RPS inválida.;;Não;Não;
098843;99;RP1;5933;27/11/2025;consumidor final;200,00;Normal;Série do RPS inválida.;;Não;Não;
098842;99;RP1;5933;26/11/2025;consumidor final;165,00;Normal;Série do RPS inválida.;;Não;Não;
098841;99;RP1;5933;26/11/2025;consumidor final;165,00;Normal;Série do RPS inválida.;;Não;Não;
098840;99;RP1;5933;26/11/2025;consumidor final;470,00;Normal;Série do RPS inválida.;;Não;Não;
098839;99;RP1;5933;26/11/2025;consumidor final;130,00;Normal;Série do RPS inválida.;;Não;Não;
098838;99;RP1;5933;26/11/2025;consumidor final;400,00;Normal;Série do RPS inválida.;;Não;Não;
098837;99;RP1;5933;26/11/2025;consumidor final;50,00;Normal;Série do RPS inválida.;;Não;Não;
098836;99;RP1;5933;26/11/2025;consumidor final;195,00;Normal;Série do RPS inválida.;;Não;Não;
098835;99;RP1;5933;26/11/2025;consumidor final;155,00;Normal;Série do RPS inválida.;;Não;Não;
098834;99;RP1;5933;26/11/2025;consumidor final;130,00;Normal;Série do RPS inválida.;;Não;Não;
098833;99;RP1;5933;26/11/2025;consumidor final;130,00;Normal;Série do RPS inválida.;;Não;Não;
098832;99;RP1;5933;26/11/2025;consumidor final;165,00;Normal;Série do RPS inválida.;;Não;Não;
098831;99;RP1;5933;26/11/2025;consumidor final;545,00;Normal;Série do RPS inválida.;;Não;Não;
098830;99;RP1;5933;26/11/2025;consumidor final;165,00;Normal;Série do RPS inválida.;;Não;Não;
098829;99;RP1;5933;26/11/2025;consumidor final;530,00;Normal;Série do RPS inválida.;;Não;Não;
098828;99;RP1;5933;26/11/2025;consumidor final;165,00;Normal;Série do RPS inválida.;;Não;Não;
098827;99;RP1;5933;26/11/2025;consumidor final;165,00;Normal;Série do RPS inválida.;;Não;Não;
098826;99;RP1;5933;26/11/2025;consumidor final;165,00;Normal;Série do RPS inválida.;;Não;Não;
098825;99;RP1;5933;26/11/2025;consumidor final;420,00;Normal;Série do RPS inválida.;;Não;Não;
098824;99;RP1;5933;26/11/2025;consumidor final;195,00;Normal;Série do RPS inválida.;;Não;Não;
098823;99;RP1;5933;26/11/2025;consumidor final;195,00;Normal;;;Não;Não;
098822;99;RP1;5933;26/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098821;99;RP1;5933;26/11/2025;consumidor final;230,00;Normal;;;Não;Não;
098820;99;RP1;5933;26/11/2025;consumidor final;180,00;Normal;;;Não;Não;
098819;99;RP1;5933;26/11/2025;consumidor final;155,00;Normal;;;Não;Não;
098818;99;RP1;5933;26/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098817;99;RP1;5933;26/11/2025;consumidor final;465,00;Normal;;;Não;Não;
098816;99;RP1;5933;26/11/2025;consumidor final;1.000,00;Normal;;;Não;Não;
098815;99;RP1;5933;26/11/2025;consumidor final;300,00;Normal;;;Não;Não;
098814;99;RP1;5933;26/11/2025;consumidor final;480,00;Normal;;;Não;Não;
098813;99;RP1;5933;26/11/2025;consumidor final;305,00;Normal;;;Não;Não;
098812;99;RP1;5933;26/11/2025;consumidor final;489,00;Normal;;;Não;Não;
098811;99;RP1;5933;26/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098810;99;RP1;5933;26/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098809;99;RP1;5933;26/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098808;99;RP1;5933;26/11/2025;consumidor final;449,00;Normal;;;Não;Não;
098807;99;RP1;5933;26/11/2025;consumidor final;465,00;Normal;;;Não;Não;
098806;99;RP1;5933;26/11/2025;consumidor final;200,00;Normal;;;Não;Não;
098805;99;RP1;5933;26/11/2025;consumidor final;330,00;Normal;;;Não;Não;
098804;99;RP1;5933;26/11/2025;consumidor final;420,00;Normal;;;Não;Não;
098803;99;RP1;5933;26/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098802;99;RP1;5933;26/11/2025;consumidor final;180,00;Normal;;;Não;Não;
098801;99;RP1;5933;26/11/2025;consumidor final;200,00;Normal;;;Não;Não;
098800;99;RP1;5933;25/11/2025;consumidor final;255,00;Normal;;;Não;Não;
098799;99;RP1;5933;25/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098798;99;RP1;5933;25/11/2025;consumidor final;625,00;Normal;;;Não;Não;
098797;99;RP1;5933;25/11/2025;consumidor final;200,00;Normal;;;Não;Não;
098796;99;RP1;5933;25/11/2025;consumidor final;220,00;Normal;;;Não;Não;
098795;99;RP1;5933;25/11/2025;consumidor final;195,00;Normal;;;Não;Não;
098794;99;RP1;5933;25/11/2025;consumidor final;200,00;Normal;;;Não;Não;
098793;99;RP1;5933;25/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098792;99;RP1;5933;25/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098791;99;RP1;5933;25/11/2025;consumidor final;310,00;Normal;;;Não;Não;
098790;99;RP1;5933;25/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098789;99;RP1;5933;25/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098788;99;RP1;5933;25/11/2025;consumidor final;1.300,00;Normal;;;Não;Não;
098787;99;RP1;5933;25/11/2025;consumidor final;155,00;Normal;;;Não;Não;
098786;99;RP1;5933;25/11/2025;consumidor final;200,00;Normal;;;Não;Não;
098785;99;RP1;5933;25/11/2025;consumidor final;60,00;Normal;;;Não;Não;
098784;99;RP1;5933;25/11/2025;consumidor final;540,00;Normal;;;Não;Não;
098783;99;RP1;5933;25/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098782;99;RP1;5933;25/11/2025;consumidor final;200,00;Normal;;;Não;Não;
098781;99;RP1;5933;25/11/2025;consumidor final;200,00;Normal;;;Não;Não;
098780;99;RP1;5933;25/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098779;99;RP1;5933;25/11/2025;consumidor final;210,00;Normal;;;Não;Não;
098778;99;RP1;5933;25/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098777;99;RP1;5933;25/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098776;99;RP1;5933;25/11/2025;consumidor final;235,00;Normal;;;Não;Não;
098775;99;RP1;5933;25/11/2025;consumidor final;200,00;Normal;;;Não;Não;
098774;99;RP1;5933;25/11/2025;consumidor final;375,00;Normal;;;Não;Não;
098773;99;RP1;5933;25/11/2025;consumidor final;195,00;Normal;;;Não;Não;
098772;99;RP1;5933;25/11/2025;consumidor final;180,00;Normal;;;Não;Não;
098771;99;RP1;5933;25/11/2025;consumidor final;255,00;Normal;;;Não;Não;
098770;99;RP1;5933;25/11/2025;consumidor final;270,00;Normal;;;Não;Não;
098769;99;RP1;5933;25/11/2025;consumidor final;530,00;Normal;;;Não;Não;
098768;99;RP1;5933;25/11/2025;consumidor final;255,00;Normal;;;Não;Não;
098767;99;RP1;5933;25/11/2025;consumidor final;200,00;Normal;;;Não;Não;
098766;99;RP1;5933;25/11/2025;consumidor final;180,00;Normal;;;Não;Não;
098765;99;RP1;5933;25/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098764;99;RP1;5933;25/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098763;99;RP1;5933;25/11/2025;consumidor final;155,00;Normal;;;Não;Não;
098762;99;RP1;5933;25/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098761;99;RP1;5933;25/11/2025;consumidor final;365,00;Normal;;;Não;Não;
098760;99;RP1;5933;25/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098759;99;RP1;5933;25/11/2025;consumidor final;310,00;Normal;;;Não;Não;
098758;99;RP1;5933;25/11/2025;consumidor final;155,00;Normal;;;Não;Não;
098757;99;RP1;5933;25/11/2025;consumidor final;195,00;Normal;;;Não;Não;
098756;99;RP1;5933;25/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098755;99;RP1;5933;25/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098754;99;RP1;5933;25/11/2025;consumidor final;280,00;Normal;;;Não;Não;
098753;99;RP1;5933;25/11/2025;consumidor final;195,00;Normal;;;Não;Não;
098752;99;RP1;5933;25/11/2025;consumidor final;255,00;Normal;;;Não;Não;
098751;99;RP1;5933;25/11/2025;consumidor final;195,00;Normal;;;Não;Não;
098750;99;RP1;5933;25/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098749;99;RP1;5933;25/11/2025;consumidor final;230,00;Normal;;;Não;Não;
098748;99;RP1;5933;25/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098747;99;RP1;5933;25/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098746;99;RP1;5933;25/11/2025;consumidor final;210,00;Normal;;;Não;Não;
098745;99;RP1;5933;25/11/2025;consumidor final;625,00;Normal;;;Não;Não;
098744;99;RP1;5933;24/11/2025;consumidor final;610,00;Normal;;;Não;Não;
098743;99;RP1;5933;24/11/2025;consumidor final;355,00;Normal;;;Não;Não;
098742;99;RP1;5933;24/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098741;99;RP1;5933;24/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098740;99;RP1;5933;24/11/2025;consumidor final;420,00;Normal;;;Não;Não;
098739;99;RP1;5933;24/11/2025;consumidor final;195,00;Normal;;;Não;Não;
098738;99;RP1;5933;24/11/2025;consumidor final;153,00;Normal;;;Não;Não;
098737;99;RP1;5933;24/11/2025;consumidor final;155,00;Normal;;;Não;Não;
098736;99;RP1;5933;24/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098735;99;RP1;5933;24/11/2025;consumidor final;165,00;Normal;;;Não;Não;
098734;99;RP1;5933;24/11/2025;consumidor final;130,00;Normal;;;Não;Não;
098733;99;RP1;5933;24/11/2025;consumidor final;530,00;Normal;;;Não;Não;
Total;;;;;;489.078,00;;;;;;
